"Request","model","Lat","Long","boxid","sampleid","reachid","station","location","SampleDate","UID","SiteCode","MasterCode","state","rolled","SiteID2","NEAR_FID","NEAR_DIST","NEAR_X","NEAR_Y","POINT_X","POINT_Y","DOY","ELEV_SITE","NHDSLOPE","ECO3","ECO4","TMAXPT","TMAX_AVE","TMEAN_AVE","TMIN_AVE","RH_AVE","TMEANPT","MEANP_AVE","MAXP_AVE","MAXWD_AVE","FST32F_AVE","EVI_MAX_AVE","ELEV_MIN","ELEV_MEAN","DD_LAT_Y","SQ_KM","TMAX_PT","LOG_LT_PPT_PT","Sq_km","LOG_KM2","ELVmean_WS","ELVmin_WS","KFCT_WS","PMIN_WS","RH_WS","TMAX_WS","TMEAN_PT","TMEAN_WS","PMIN_PT","WSA_SQKM","ELVmax_WS","precip","temp","east","elev_sqrt","ELEV_WS","Lat_Dec","LOG_XP_PT","Long_Dec","PRCPSHORTWS","SQRT_TOPO","SUMMER","WINTER","ClimateE","MetricE","GRIDCODE","ShedAreakm","AreaHect","SprgNum_WS","MINEnum_WS","DAMnum_WS","DAMvol_WS","StreamDens","BLMPct","PrivPct","HydrAlt_km","RdDens","Urban_WS","AG_WS","Psum_PT","Psum_WS","AreaKM","daynum","FID","qc_site","EVI_MAX_AV","OBJECTID","Long_","sampdate","SlopeE","PRCPSHORTW","Priority_s","Bug_model","WQ_model","OLD_UID","Existing_w","Project","Rolled"
27,"CO",39.9760017,-107.6340027,1987,168120,"6107","6107_09282018","North Fork White at Bel Aire","9/23/2018 0:00:00",NA,NA,NA,"CO",1,32,NA,NA,NA,NA,-107.634480583,39.9759811496,266,2110,0.0092,21,"21f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2110.8000488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2905.2900391,39.9760017,3.64711,-107.6340027,NA,0.005483,13.6999998,0.13,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,0,NA,32,-107.634777,"9/23/2018 0:00:00",1,0,NA,NA,NA,NA,NA,NA,NA
27,"CO",39.8641014,-107.5339966,1987,168121,"3077","3077","South Fork White at USFS camp ground","9/23/2018 0:00:00",NA,NA,NA,"CO",1,33,NA,NA,NA,NA,-107.53408908,39.864111225,266,2312,0.0092,21,"21f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3127.1298828,39.8641014,3.69293,-107.5339966,NA,0.004709,12.3999996,-0.91,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,0,NA,33,-107.53424,"9/23/2018 0:00:00",1,0,NA,NA,NA,NA,NA,NA,NA
27,"CO",39.9542007,-107.5820007,1987,168122,"3078","3078","South Fork White at YZ Ranch","9/23/2018 0:00:00",NA,NA,NA,"CO",1,34,NA,NA,NA,NA,-107.581627508,39.9541899431,266,2175,0.01262,21,"21f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2172.1000977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3032,39.9542007,3.64029,-107.5820007,NA,0.003563,13.2600002,-0.56,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,0,NA,34,-107.581742,"9/23/2018 0:00:00",1,0,NA,NA,NA,NA,NA,NA,NA
27,"CO",39.9721985,-107.6350021,1987,168123,"6106","6106_09282018","South Fork White at Bel Aire","9/23/2018 0:00:00",NA,NA,NA,"CO",1,35,NA,NA,NA,NA,-107.63468095,39.9722499045,266,2111,0.01367,21,"21f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2995.1201172,39.9721985,3.64711,-107.6350021,NA,0.000873,13.6899996,-0.46,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,0,NA,35,-107.634835,"9/23/2018 0:00:00",1,0,NA,NA,NA,NA,NA,NA,NA
27,"CO",39.9496002,-107.6949997,1987,168124,"6105","6105","White River at Sleepy Cat","9/24/2018 0:00:00",NA,NA,NA,"CO",1,36,NA,NA,NA,NA,-107.695411459,39.9496231412,267,2062,0.00591,21,"21f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2879.1499023,39.9496002,3.6076601,-107.6949997,NA,0.003682,13.6999998,0.08,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,0,NA,36,-107.695355,"9/24/2018 0:00:00",1,0,NA,NA,NA,NA,NA,NA,NA
27,"CO",40.0066986,-107.8249969,1987,168125,"6104","6104","White River at Wakara","9/24/2018 0:00:00",NA,NA,NA,"CO",1,37,NA,NA,NA,NA,-107.825159388,40.0066920732,267,1950,0.00504,20,"20b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1950.6999512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2811.3400879,40.0066986,3.5569799,-107.8249969,NA,0.000299,14.8299999,0.23,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,0,NA,37,-107.82512,"9/24/2018 0:00:00",1,0,NA,NA,NA,NA,NA,NA,NA
27,"CO",39.5862999,-106.8610001,1992,168127,"AbCr1","AB-1","Abrams Creek","9/4/2018 0:00:00",NA,NA,NA,"CO",1,39,NA,NA,NA,NA,-106.861044412,39.5862718704,247,2496,0.06692,21,"21f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2475.6999512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2872.9899902,39.5862999,3.6075599,-106.8610001,NA,0.008734,12.1800003,0.62,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,0,NA,39,-106.860725684,"9/4/2018 0:00:00",1,0,NA,NA,NA,NA,NA,NA,NA
27,"CO",37.9459991,-107.3030014,1974,168028,"LF-us-LSC","LF-us-LSC","LF-us-LS","8/3/2018 0:00:00",NA,NA,NA,"CO",1,4,NA,NA,NA,NA,-107.30274062,37.9460408145,216,2757,0.00688,21,"21h",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3572.3000488,37.9459991,3.48527,-107.3030014,NA,0.007312,10.8299999,-1.48,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,0,NA,4,-107.30291,"8/3/2018 0:00:00",1,0,NA,NA,NA,NA,NA,NA,NA
27,"CO",39.5900002,-106.8580017,1992,168128,"AbCr2","AB-2","Abrams Creek","9/4/2018 0:00:00",NA,NA,NA,"CO",1,40,NA,NA,NA,NA,-106.857768894,39.5900406918,247,2438,0.06692,21,"21f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2429.1999512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2859.8100586,39.5900002,3.6075599,-106.8580017,NA,0.00652,12.5799999,0.61,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,0,NA,40,-106.857838156,"9/4/2018 0:00:00",1,0,NA,NA,NA,NA,NA,NA,NA
27,"CO",39.6122017,-106.8259964,1992,168129,"AbCr3","AbCr3","Abrams Creek","8/22/2018 0:00:00",NA,NA,NA,"CO",1,41,NA,NA,NA,NA,-106.826425035,39.6122477557,235,2156,0.06692,21,"21d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2146.8999023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2694.4099121,39.6122017,3.3993499,-106.8259964,NA,0.006314,13.8699999,0.28,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,0,NA,41,-106.826000886,"8/22/2018 0:00:00",1,0,NA,NA,NA,NA,NA,NA,NA
27,"CO",38.4253998,-107.1750031,1983,168029,"3.8163310705e+14","3.8163310705e+14","Cebolla Creek","8/2/2018 0:00:00",NA,NA,NA,"CO",1,5,NA,NA,NA,NA,-107.175239411,38.4254290035,215,2298,0.00047,21,"21h",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2298.1000977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3112.5600586,38.4253998,3.38276,-107.1750031,NA,0.01312,14.29,-0.92,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,NA,5,-107.175375358,"8/2/2018 0:00:00",1,0,NA,NA,NA,NA,NA,NA,NA
27,"CO",38.5119019,-107.2699966,1983,168030,"3.8302810716e+14","3.8302810716e+14","West Elk Creek","8/7/2018 0:00:00",NA,NA,NA,"CO",1,6,NA,NA,NA,NA,-107.269996888,38.511928055,220,2336,0.04787,21,"21h",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2320.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3028.1398926,38.5119019,3.50669,-107.2699966,NA,0.006568,13.6599998,0.38,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,0,NA,6,-107.269996888,"8/7/2018 0:00:00",1,0,NA,NA,NA,NA,NA,NA,NA
27,"CO",38.4057999,-107.4079971,1983,168031,"3.8241810724e+14","3.8241810724e+14","Blue Creek","8/9/2018 0:00:00",NA,NA,NA,"CO",1,7,NA,NA,NA,NA,-107.408003251,38.4057730364,222,2511,0.05278,21,"21f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2491.1000977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3141.9499512,38.4057999,3.56529,-107.4079971,NA,0.016414,13.79,-0.27,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,0,NA,7,-107.408045811,"8/9/2018 0:00:00",1,0,NA,NA,NA,NA,NA,NA,NA
27,"CO",38.4505997,-107.3450012,1983,168032,"3.827021072e+14","3.827021072e+14","Pine Creek","8/16/2018 0:00:00",NA,NA,NA,"CO",1,8,NA,NA,NA,NA,-107.344899685,38.450612184,229,2266,0.11936,21,"21i",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2243.3999023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2792.0200195,38.4505997,3.44502,-107.3450012,NA,0.016396,14.9899998,-0.7,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,0,NA,8,-107.345116248,"8/16/2018 0:00:00",1,0,NA,NA,NA,NA,NA,NA,NA
27,"CO",38.4947014,-107.0309982,1983,168033,"3.829413107e+15","BEAVER_HWY_50","NORTH BEAVER CREEK","8/27/2018 0:00:00",NA,NA,NA,"CO",1,9,NA,NA,NA,NA,-107.030631749,38.4947129718,240,2294,0.02389,21,"21i",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2293.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2996.9599609,38.4947014,3.3306201,-107.0309982,NA,0.00233,14.0299997,-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,0,NA,9,-107.031175979,"8/27/2018 0:00:00",1,0,NA,NA,NA,NA,NA,NA,NA
27,"CO",40.0327988,-107.8450012,1979,168051,"6103","6103","White River at Meeker Pasture","9/24/2018 0:00:00",NA,NA,NA,"CO",1,27,NA,NA,NA,NA,-107.844892907,40.0327740955,267,1932,0.00049,20,"20b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2170.1201172,40.0327988,3.55603,-107.8450012,NA,0.000675,15.7200003,1.12,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,0,NA,27,-107.844941,"9/24/2018 0:00:00",1,0,NA,NA,NA,NA,NA,NA,NA
27,"CO",40.0327988,-107.8450012,1987,168126,"6103","6103","White River at Meeker Pasture","9/23/2018 0:00:00",NA,NA,NA,"CO",1,38,NA,NA,NA,NA,-107.844892907,40.0327740955,266,1932,0.00049,20,"20b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2170.1201172,40.0327988,3.55603,-107.8450012,NA,0.000675,15.7200003,1.12,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,0,NA,38,-107.844941,"9/23/2018 0:00:00",1,0,NA,NA,NA,NA,NA,NA,NA
28,"CO",38.8082008,-109.1520004,NA,NA,NA,NA,"GRANITE CREEK","20190702","176B775F-47D5-4601-86E4-1B12F3413B2C","MB-LS-1219","UT_MB_Supp1-1219",NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347,289.4079895,80.8059998,-96.5199966,51.4770012,116,499.1319885,59.0480003,7.6869998,273.9370117,NA,1353.400024,2169.23999,38.8082008,81.6128998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3176.340088,NA,NA,NA,NA,NA,"Yes","UT DEQ","Need TN,TP, and EC",0," ","UT_CY_STANDARD_2017",1
28,"CO",38.8283005,-109.064003,NA,NA,NA,NA,"GRANITE CREEK","20190708","C6B34088-7D27-407D-A755-04E58A81C9D8","MB-LS-15378","BLMMaster-15378",NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,310,272.5310059,70.7649994,-98.2959976,51.8160019,90,572.2340088,65.5820007,7.6360002,272.5450134,NA,1742.400024,2364.100098,38.8283005,53.7897987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3756.090088,NA,NA,NA,NA,NA,"Yes","UT DEQ","Need TN,TP, and EC",0," ","UT_CY_STANDARD_2017",0
28,"CO",39.2601013,-109.4950027,NA,NA,NA,NA,"DIAMOND CREEK","20190723","828C1DF4-5B7F-4C68-AE3B-4657876EFE38","MB-LS-17613","BLMMaster-17613",NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,291,273.4159851,68.5270004,-103.1940002,52.8660011,80,417.1380005,43.7579994,6.7140002,277.1419983,NA,1978.300049,2341.600098,39.2601013,29.5860996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3248.129883,NA,NA,NA,NA,NA,"Yes","UT DEQ","Need TN,TP, and EC",0," ","UT_CY_STANDARD_2017",0
28,"CO",38.9908981,-109.4489975,NA,NA,NA,NA,"NASH WASH","20190508","93EABFCC-90BC-4D5D-B3AE-CFC8F1B9FAAB","MB-LS-17869","BLMMaster-17869",NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358,312.8080139,95.1200027,-93.1849976,53.0909996,113,332.9670105,38.5999985,5.677,289,NA,1401.900024,1944.719971,38.9908981,152.1320038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2124.840088,NA,NA,NA,NA,NA,"Yes","UT DEQ","Need TN,TP, and EC",0," ","UT_CY_STANDARD_2017",1
28,"CO",38.8092995,-109.1380005,NA,NA,NA,NA,"GRANITE CREEK","20190703","0B1BF420-F667-40CF-AB33-B454154CC5B5","MB-LS-18450","BLMMaster-18450",NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341,288.1679993,79.8649979,-96.9660034,51.5239983,114,504.0109863,59.7220001,7.4660001,274.7999878,NA,1436.900024,2212.939941,38.8092995,76.242897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3321.52002,NA,NA,NA,NA,NA,"Yes","UT DEQ","Need TN,TP, and EC",0," ","UT_CY_STANDARD_2017",0
28,"CO",38.5702019,-109.4899979,NA,NA,NA,NA,"NORTH FORK MILL CREEK","20190718","EAFFCBAE-95B6-4C42-AFE9-1A5759364638","MB-LS-18957","BLMMaster-18957",NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346,293.3640137,90.5979996,-86.8690033,52.1720009,119,466.2420044,62.2680016,6.8940001,276.6839905,NA,1354.199951,2064.300049,38.5702019,89.3124008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,2694.639893,NA,NA,NA,NA,NA,"Yes","UT DEQ","Need TN,TP, and EC",0," ","UT_CY_STANDARD_2017",1
28,"CO",38.5329018,-109.4609985,NA,NA,NA,NA,"MILL CREEK","20190530","B0500DCD-ED47-44E6-8B51-F60A850A7B78","MB-SS-1212","UT_MB_Supp1-1212",NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,337,261.7430115,67.1500015,-101.6539993,52.1520004,113,644.1229858,81.5130005,8.526,269.8940125,NA,1443.300049,2403.729981,38.5329018,91.2750015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,3208.77002,NA,NA,NA,NA,NA,"Yes","UT DEQ","Need TN,TP, and EC",0," ","UT_CY_STANDARD_2017",1
28,"CO",38.6318016,-109.3600006,NA,NA,NA,NA,"CASTLE CREEK","20190613","659DC276-69FD-4EC9-A1E5-F330EE62483B","MB-SS-1213","UT_MB_Supp1-1213",NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328,250.8730011,60.6189995,-103.8249969,52,110,679.8250122,80.8830032,8,269,NA,1559,2408.939941,38.6318016,53.5830002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,3253.199951,NA,NA,NA,NA,NA,"Yes","UT DEQ","Need TN,TP, and EC",0," ","UT_CY_STANDARD_2017",0
28,"CO",38.4985008,-109.4189987,NA,NA,NA,NA,"MILL CREEK","20190716","6364F03E-F390-4263-8595-D463E771F77A","MB-SS-1216","UT_MB_Supp1-1216",NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,329,245.5559998,56.862999,-106.125,52.1380005,108,729.1929932,92.939003,9.1330004,267.2659912,NA,1586.800049,2605.550049,38.4985008,70.0050964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,3601.27002,NA,NA,NA,NA,NA,"Yes","UT DEQ","Need TN,TP, and EC",0," ","UT_CY_STANDARD_2017",1
28,"CO",38.546299,-109.413002,NA,NA,NA,NA,"NORTH FORK OF NORTH FORK MILL CREEK","20190729","FCBBD1BB-DBB3-48CF-83D3-6A63243E956A","MB-SS-12813","BLMMaster-12813",NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317,270.6289978,77.5179977,-90.2590027,52.1220016,102,571.6660156,70.3219986,7.5999999,271.7999878,NA,1627.400024,2282.679932,38.546299,21.6716995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,3261.219971,NA,NA,NA,NA,NA,"Yes","UT DEQ","Need TN,TP, and EC",0," ","UT_CY_STANDARD_2017",1
28,"CO",38.5634995,-109.4140015,NA,NA,NA,NA,"BURKHOLDER CREEK","20190529","AAC56790-005D-4296-BFB6-67A397B01D47","MB-SS-16909","BLMMaster-16909",NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316,285.7850037,87.9280014,-86.0709991,52.1689987,103,470.0710144,62.9430008,7,275.3330078,NA,1648.099976,2102.850098,38.5634995,12.8912001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,2429.379883,NA,NA,NA,NA,NA,"Yes","UT DEQ","Need TN,TP, and EC",0," ","UT_CY_STANDARD_2017",0
28,"CO",38.5666008,-109.4329987,NA,NA,NA,NA," ","20190509","3B9FDA20-B03B-4578-90B1-E1F89B645349","MB-SS-17677","BLMMaster-17677",NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,326,290.95401,90.362999,-85.5449982,52.3370018,108,453.45401,59.6860008,7,277,NA,1567.599976,1999.170044,38.5666008,20.8351994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,2216.48999,NA,NA,NA,NA,NA,"Yes","UT DEQ","Need TN,TP, and EC",0," ","UT_CY_STANDARD_2017",0
28,"CO",37.6277008,-109.6100006,NA,NA,NA,NA,"COTTONWOOD CREEK","20190517","C4E77260-1D7C-4B6C-B24E-5464BEB6D646","MT-LS-23525","BLMMaster-23525",NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332,293.6940002,86.6880035,-88.3330002,52.6790009,111,403.4240112,50.5620003,7.2069998,278.7009888,NA,1657.199951,2140.149902,37.6277008,384.0230103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,2822.550049,NA,NA,NA,NA,NA,"Yes","UT DEQ","Need TN,TP, and EC",0," ","UT_CY_STANDARD_2017",1
28,"CO",38.144001,-109.5009995,NA,NA,NA,NA,"HARTS DRAW","20190605","64082E57-A0B8-45DB-BA80-12BAD65E7596","MT-LS-24370","BLMMaster-24370",NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,323,299.0130005,88.151001,-92.1159973,53.1590004,101,379.9410095,47.5229988,7.54,270.3779907,NA,1633.300049,2002.569946,38.144001,187.8059998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,1838.729981,NA,NA,NA,NA,NA,"Yes","UT DEQ","Need TN,TP, and EC",0," ","UT_CY_STANDARD_2017",1
28,"CO",38.0303001,-109.5449982,NA,NA,NA,NA,"INDIAN CREEK","20190624","151E1CD6-7C18-400C-8AB6-C8211F4FAC65","MT-LS-25394","BLMMaster-25394",NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,261.0629883,67.5790024,-94.5220032,53.3269997,99,571.1779785,71.5090027,8.875,268.2909851,NA,1735.599976,2413.070068,38.0303001,130.5130005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,3238.360107,NA,NA,NA,NA,NA,"Yes","UT DEQ","Need TN,TP, and EC",0," ","UT_CY_STANDARD_2017",1
28,"CO",38.1567001,-109.5059967,NA,NA,NA,NA,"HARTS DRAW","20190606","F0370109-C3A0-4308-98C7-D820C0011EF2","MT-LS-28466","BLMMaster-28466",NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328,301.0840149,89.4199982,-91.5439987,53.1199989,102,370.5559998,47.0429993,7.5359998,270.6579895,NA,1600.599976,1985.280029,38.1567001,213.1179962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,1800.609985,NA,NA,NA,NA,NA,"Yes","UT DEQ","Need TN,TP, and EC",0," ","UT_CY_STANDARD_2017",1
