"*Standardized to OTU and fixed count, see Metadata for details",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SampleID,Station (NAMC),Station (Customer),Waterbody,County,State,Latitude,Longitude,Collection Date,Habitat Sampled ,Collection Method,Field Notes,Lab Notes,Area sampled (m^2),Field Split,Lab Split,Split Count,Fixed Count,Big Rare Count,Richness*,Abundance,Shannon's Diversity*,Simpson's Diversity*,Evenness*,# of EPT Taxa*,EPT Taxa Abundance,Dominant Family,Abundance of Dominant Family,Dominant Taxa,Abundance of Dominant Taxa,Hilsenhoff Biotic Index*,# of Intolerant Taxa*,Intolerant Taxa abundance,# of Tolerant Taxa*,Tolerant Taxa abundance,USFS Community Tolerance Quotient (d)*,# of shredder taxa*,Shredder Abundance,# of scraper taxa*,Scraper abundance,# of collector-filterer taxa*,Collector-filterer abundance,# of collector-gatherer taxa*,Collector-gatherer abundance,# of predator taxa*,Predator abundance,# of clinger taxa*,Long-lived Taxa*,# of Ephemeroptera taxa*,Ephemeroptera abundance,# of Plecoptera taxa*,Plecoptera abundance,# of Trichoptera taxa*,Trichoptera abundance,# of Coleoptera taxa*,Coleoptera abundance,# of Elmidae Taxa*,Elmidae abundance,# of Megaloptera taxa*,Megaloptera abundance,# of Diptera taxa*,Diptera abundance,# of Chironomidae taxa*,Chironomidae abundance,# of Crustacea taxa*,Crustacea abundance,# of Oligochaete taxa*,Oligochaete abundance,# of Mollusca taxa*,Mollusca abundance,# of Insect taxa*,Insect abundance,# of Non-insect taxa*,Non-insect abundance
163865,PIBO:0814,9086,Deer Creek,Valley,ID,44.395932,-115.61595,7/30/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,12.5,872,300,4,18,9432,1.127029282,0.429431438,0.389925372,10,1884,Chironomidae,6801,Orthocladiinae,6670,5.153333333,7,1149,0,0,68,2,768,1,108,1,32,6,7503,5,470,8,3,5,800,4,327,1,757,2,454,2,184,0,0,4,6868,3,6801,0,0,0,54,0,0,16,9205,2,227
163866,PIBO:0816,9087,Deadwood Creek,Valley,ID,44.427157,-115.60148,7/29/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,12.5,612,300,5,23,6623,2.159500076,0.824370123,0.688727176,11,3974,Brachycentridae,2043,Micrasema,2011,3.153333333,7,2762,0,0,73,3,2097,1,45,3,389,8,3341,5,459,7,5,5,1795,3,81,3,2099,3,324,3,173,0,0,6,1968,4,1805,0,0,0,32,1,238,20,6266,3,357
163867,PIBO:1867,9245,Wash Creek,Boise,ID,44.049593,-115.92621,7/28/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,100,366,300,0,29,495,2.736440904,0.915072464,0.81265236,16,305,Elmidae,76,Paraleptophlebia,64,2.873333333,10,226,0,0,58,3,72,6,134,2,3,6,165,6,93,13,7,3,130,4,120,9,55,4,78,4,70,0,0,7,99,3,74,0,0,0,0,0,0,28,493,1,1
163868,PIBO:0818,9089,Anderson Creek,Boise,ID,44.113068,-115.89047,7/27/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,62.5,899,300,27,42,1980,2.852675626,0.904704571,0.763223055,19,705,Chironomidae,378,Oligochaeta,414,2.79,13,343,1,0,71,2,26,6,270,1,58,11,1045,11,398,17,8,10,403,4,146,5,156,7,251,4,89,0,6,12,486,5,378,0,0,0,414,0,0,38,1449,2,529
163869,PIBO:0820,9090,Trail Creek,Valley,ID,44.2758,-115.66936,8/1/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,100,294,275,0,37,397,2.290003257,0.81677505,0.634188678,26,300,Baetidae,122,Baetis,122,3,17,145,0,0,48,5,11,5,103,6,18,6,170,9,38,26,8,7,236,7,19,12,45,4,59,4,54,0,0,5,35,2,27,0,0,0,1,0,0,35,395,2,3
163870,PIBO:1671,9223,Whitehawk Creek,Valley,ID,44.275936,-115.57969,7/31/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,25,721,300,16,31,3919,2.903460671,0.932107023,0.845507132,19,2178,Elmidae,809,Cleptelmis addenda,438,3.196666667,13,1511,0,0,63,2,481,7,320,1,265,6,1564,8,481,15,4,10,1423,5,355,4,400,3,815,3,351,0,0,6,724,3,416,0,0,0,61,0,0,28,3718,2,201
163871,PIBO:1868,9246,Deer Creek,Boise,ID,44.039218,-116.03593,7/29/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,75,807,300,6,41,1462,3.122790466,0.940958751,0.840912849,24,862,Chironomidae,175,Orthocladiinae,121,2.796666667,14,514,1,0,63,2,175,6,191,4,88,11,625,7,199,22,6,10,426,4,132,10,305,5,171,4,74,0,0,8,223,3,175,0,0,0,14,0,0,37,1257,2,204
163872,PIBO:0827,9091,Pine Creek,Gem,ID,44.27649,-116.24419,7/2/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,31.25,669,300,6,31,2901,2.904627348,0.930947603,0.845846876,19,1561,Elmidae,666,Optioservus,324,3.28,10,767,1,0,63,3,200,7,839,3,75,8,1022,4,255,15,3,7,801,3,346,9,414,3,670,3,320,0,0,7,527,3,385,0,0,0,0,1,13,29,2763,2,138
163873,PIBO:1869,9247,Second Fork Sage Hen Creek,Gem,ID,44.334947,-116.19793,7/26/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,100,675,300,0,24,912,2.396546193,0.864347826,0.754092385,10,557,Baetidae,315,Baetis,278,3.176666667,6,200,1,0,81,2,23,1,120,3,95,9,431,6,61,6,3,4,377,3,141,3,39,2,154,2,70,0,0,7,105,3,36,2,16,0,0,2,73,19,818,5,95
163874,PIBO:1871,9248,North Deadman Gulch,Boise,ID,43.884349,-116.04386,7/30/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,100,258,224,0,34,349,2.918994198,0.925248238,0.827763973,18,149,Elmidae,73,Heterlimnius corpulentus,54,2.758928571,10,86,0,0,70,4,18,6,51,2,28,8,116,5,58,17,9,6,62,4,45,8,42,7,77,6,73,0,0,7,68,3,34,0,0,0,0,0,0,32,293,1,55
163875,PIBO:0831,9093,Fawn Creek,Valley,ID,44.382859,-116.0604,6/29/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,15.63,664,300,11,30,5756,2.477736746,0.86916388,0.728489549,15,2954,Chironomidae,1556,Micrasema,1254,3.5,8,2045,0,0,64,1,1271,5,573,2,35,9,2535,7,398,15,4,8,1439,2,98,5,1418,3,916,3,424,0,0,10,1798,4,1556,0,0,0,0,1,9,28,5669,2,86
163876,PIBO:0835,9095,Second Fork Squaw Creek,Gem,ID,44.364067,-116.19977,7/1/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,50,674,300,9,33,1834,2.696342321,0.905707915,0.771153007,19,682,Elmidae,905,Elmidae,462,3.463333333,9,409,0,0,64,2,24,7,334,2,103,10,842,7,128,20,6,9,442,2,61,8,180,6,914,5,295,0,0,7,211,3,192,0,0,0,0,0,0,32,1807,1,27
163877,PIBO:1873,9249,No Name Creek,Valley,ID,44.208936,-116.14637,7/28/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,100,325,300,0,20,439,1.940769661,0.733734671,0.647844829,5,264,Leptophlebiidae,199,Paraleptophlebia,199,2.776666667,4,259,2,0,78,3,38,1,5,0,0,6,323,5,58,2,4,3,228,2,35,0,0,4,19,1,4,1,5,7,99,3,62,1,1,0,47,0,0,17,388,3,51
163878,PIBO:1422,9446,Panjab Creek,Columbia,WA,46.203946,-117.70635,8/29/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,100,137,127,0,25,185,2.883918341,0.936507937,0.895939607,14,122,Perlidae,28,Doroneuria theodora,23,3.015748031,9,62,1,0,61,2,5,2,14,4,47,8,54,6,26,10,6,4,28,6,43,4,50,2,27,2,27,0,0,7,27,3,15,0,0,0,5,0,0,23,176,2,9
163879,PIBO:0856,9441,Tucannon Creek,Columbia,WA,46.187934,-117.61812,8/28/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,100,376,300,0,31,508,2.26452452,0.780735786,0.659444659,22,361,Baetidae,212,Baetis,212,3.516666667,15,101,0,0,57,3,34,6,31,4,11,7,355,8,32,17,6,8,278,5,41,9,42,2,39,2,32,0,0,5,80,3,76,0,0,0,9,0,0,29,480,1,28
163880,PIBO:1548,9448,North Fork Wenaha Creek,Columbia,OR,45.953348,-117.80058,8/25/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,14.06,655,300,34,25,6341,2.11603664,0.765574136,0.657383744,18,4997,Baetidae,2675,Baetis,2675,3.276666667,12,1616,0,0,47,2,394,2,562,4,144,7,4222,6,642,14,4,5,3404,5,918,8,675,1,272,1,183,0,0,5,1024,2,898,0,0,0,0,0,0,24,6293,1,48
163881,PIBO:1673,9451,Milk Creek,Wallowa,OR,45.913194,-117.88272,8/23/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,12.5,712,300,5,22,7704,2.211251384,0.843567447,0.715373993,14,3681,Chironomidae,1870,Chironominae,1449,4.43,11,1592,1,0,59,2,292,2,900,1,1405,7,3719,6,1147,10,2,5,2378,5,976,4,327,1,259,1,86,0,0,5,3504,2,1870,0,0,0,54,0,0,20,7445,2,259
163882,PIBO:1672,9450,Beaver Creek,Wallowa,OR,45.95674,-117.79177,8/25/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,12.5,704,300,5,33,7618,2.778094601,0.897413601,0.794534132,20,4126,Chironomidae,2108,Chironominae,1686,3.456666667,14,2242,0,0,55,4,724,4,878,4,324,9,3849,6,1254,15,5,7,1978,5,1388,8,759,3,605,3,335,0,0,6,2368,2,2108,0,0,0,151,1,130,29,7099,3,519
163883,PIBO:1664,9449,First Creek,Garfield,WA,46.037474,-117.56797,8/27/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,25,686,300,22,39,3738,2.738871362,0.888695652,0.747598001,20,2716,Nemouridae,815,Zapada cinctipes,745,3.33,14,1374,1,0,65,4,827,4,611,2,303,10,1161,12,466,19,8,7,1369,6,1059,7,288,6,435,6,200,0,0,9,501,3,185,1,9,0,27,0,0,35,3653,3,85
163884,PIBO:0865,9121,Thomas Creek,Umatilla,OR,45.687516,-118.20454,7/4/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,100,420,300,0,29,568,2.626665222,0.882564103,0.780051815,18,431,Baetidae,186,Baetis,138,4.006666667,11,109,1,0,66,2,18,6,66,2,51,10,335,5,65,15,7,7,314,7,91,4,27,3,12,3,12,0,0,7,118,4,64,1,7,0,0,0,0,28,561,1,7
163885,PIBO:1876,9250,Gordon Creek,Union,OR,45.669402,-118.00505,6/30/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,37.5,611,300,5,25,2209,2.350258708,0.857948718,0.73014892,17,1121,Chironomidae,836,Chironominae,544,3.453333333,14,988,0,0,56,3,90,3,472,1,29,5,901,6,296,11,3,7,555,6,504,4,63,2,119,2,54,0,0,5,911,3,836,0,0,0,0,0,0,24,2151,1,58
163886,PIBO:1877,9251,North Fork Umatilla,Umatilla,OR,45.726723,-118.17618,7/12/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,56.25,641,300,8,28,1551,2.350460576,0.8206466,0.705377047,16,1306,Baetidae,560,Baetis,543,3.493333333,10,379,0,0,57,1,17,4,221,1,93,10,924,6,199,13,6,8,1070,6,178,2,57,3,43,3,31,0,0,8,166,3,53,0,0,0,0,0,0,27,1515,1,36
163887,PIBO:1878,9252,South Fork Umatilla,Umatilla,OR,45.677946,-118.21665,7/13/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,100,585,300,0,28,791,3.009479458,0.945172798,0.903149686,17,501,Heptageniidae,180,Heptageniidae,155,3.44,12,211,0,0,71,2,9,4,185,2,22,9,291,6,207,11,6,8,308,6,178,3,15,3,81,3,62,0,0,6,159,3,115,1,26,0,0,0,0,26,742,2,49
163888,PIBO:0866,9122,Jarboe Creek,Union,OR,45.797255,-117.85581,6/16/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,100,104,95,0,19,141,2.139541897,0.820380739,0.726638219,11,112,Baetidae,46,Diphetor hageni,46,3.315789474,5,53,0,0,62,2,5,4,9,2,14,3,86,5,9,8,4,5,88,1,15,5,9,4,7,2,3,0,0,3,16,2,3,0,0,0,5,0,0,18,135,1,5
163889,PIBO:1879,9253,North Fork Walla Walla,Umatilla,OR,45.891845,-118.15312,6/28/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,37.5,642,300,31,29,2355,2.570093569,0.899598662,0.763251493,17,1373,Baetidae,749,Simulium,375,4.26,9,238,0,0,74,2,33,6,108,2,557,9,1206,4,216,14,7,8,985,5,153,4,235,4,228,4,130,0,0,5,692,3,274,1,5,0,11,0,4,26,2293,3,63
163890,PIBO:1880,9254,South Fork Walla Walla,Umatilla,OR,45.829107,-118.14617,7/15/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,37.5,836,300,25,34,3046,2.761794876,0.901605351,0.783185626,19,1816,Chironomidae,778,Chironominae,530,3.733333333,12,699,0,0,60,3,59,5,364,3,290,9,1805,7,363,15,6,7,1250,7,247,5,319,3,79,3,36,0,0,9,960,4,778,0,0,0,43,1,14,31,2855,3,191
163891,PIBO:1428,9447,East Fork Eagle Creek,Baker,OR,44.99574,-117.35694,7/31/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,31.25,623,300,4,11,2699,0.686278986,0.277837235,0.286200567,6,509,Simuliidae,2117,Simulium,2117,5.646666667,4,169,0,0,63,0,0,2,82,1,2126,4,425,3,30,7,1,4,425,1,30,1,53,1,9,1,4,0,0,4,2178,1,48,0,0,0,4,0,0,11,2695,0,4
163892,PIBO:0903,9491,Eagle Creek,Baker,OR,45.040761,-117.44089,8/1/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,100,273,211,0,31,369,2.82039335,0.91681336,0.821317373,17,218,Ephemerellidae,73,Simulium,53,3.748815166,13,126,0,0,58,5,9,6,49,2,76,7,146,7,66,16,5,7,153,4,19,6,46,3,16,2,14,0,0,10,130,4,55,0,0,0,0,0,0,30,364,1,5
163893,PIBO:0905,9123,Bear Creek,Umatilla,OR,45.535918,-118.23582,6/30/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,25,684,300,9,23,3709,2.311357991,0.86419175,0.737159067,13,1658,Chironomidae,1519,Orthocladiinae,665,4.413333333,7,603,1,0,70,3,276,0,261,2,46,9,2200,4,565,8,3,4,991,5,505,4,162,2,216,2,97,0,0,5,1627,3,1519,1,24,0,16,0,0,20,3501,3,208
163894,PIBO:1881,9255,East Fork Mecham,Umatilla,OR,45.478129,-118.26059,7/1/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,100,174,164,0,19,235,2.106684421,0.808394434,0.715479056,11,174,Baetidae,82,Baetis,80,4.37804878,7,30,1,0,61,2,8,3,26,2,15,6,159,3,9,11,3,4,142,3,24,4,8,2,7,2,7,0,0,6,54,2,20,0,0,0,0,0,0,19,235,0,0
163895,PIBO:0907,9125,Fivepoint Creek,Union,OR,45.424856,-118.15804,6/20/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,100,403,300,0,34,545,2.661135477,0.899643255,0.754640786,22,243,Simuliidae,154,Prosimulium,70,3.946666667,13,150,0,0,67,2,5,7,91,3,157,9,207,8,55,19,4,10,196,5,27,7,20,2,20,2,19,0,0,7,254,3,92,0,0,0,3,0,0,31,518,2,27
163896,PIBO:0906,9124,Little Rock Creek,Union,OR,45.206094,-118.14088,6/14/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,100,35,35,0,9,47,1.602528988,0.727731092,0.729342373,6,36,Ameletidae,23,Ameletus,23,0.885714286,4,34,0,0,65,1,1,1,24,2,3,1,11,3,8,4,0,3,27,2,8,1,1,0,0,0,0,0,0,2,3,0,0,0,0,0,8,0,0,8,39,1,8
163897,PIBO:0908,9126,North Fork Meacham Creek,Umatilla,OR,45.554097,-118.20156,6/29/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,6.25,620,300,5,30,13412,2.582949216,0.877859532,0.759423499,19,8177,Chironomidae,3308,Orthocladiinae,2724,3.833333333,13,4023,0,0,60,4,1147,3,2054,2,670,9,7224,5,1386,14,5,8,5795,6,845,5,1538,4,930,4,476,0,0,6,4153,3,3308,0,23,0,0,0,0,29,13281,1,131
163898,PIBO:1882,9256,Pelican Creek,Union,OR,45.382108,-118.27864,6/18/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,100,65,63,0,8,88,1.433157669,0.714285714,0.689203154,6,84,Heptageniidae,34,Cinygmula,34,2.746031746,4,36,0,0,41,0,0,1,35,1,1,2,16,2,34,4,1,4,51,1,28,1,4,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,8,88,0,0
163899,ORST97-105,9127,Camp Creek,Umatilla,OR,45.5762,-118.3179,7/2/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,100,610,300,3,33,828,2.814932457,0.917257525,0.805069747,17,553,Heptageniidae,143,Baetis,109,3.363333333,12,247,2,0,66,2,64,2,78,4,27,8,392,9,161,12,6,5,303,6,205,6,45,3,73,2,42,0,0,7,149,2,120,1,5,0,20,1,4,27,774,5,50
163900,PIBO:0950,9187,Crane Creek,Baker,OR,44.148897,-118.38532,8/11/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,37.5,752,300,4,28,2715,2.791804198,0.920981048,0.837824986,15,1095,Chironomidae,490,Orthocladiinae,393,3.356666667,8,406,0,0,75,4,234,3,432,4,656,9,956,5,176,13,5,5,440,2,132,8,523,3,423,3,184,0,0,6,830,2,490,0,0,0,18,2,252,24,2348,4,368
163901,PIBO:0952,9189,Summit Creek,Grant,OR,44.171957,-118.57088,8/15/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,25,1025,300,19,34,5566,2.773602098,0.898907469,0.7865339,18,3000,Nemouridae,1173,Zapada cinctipes,1173,3.336666667,10,1830,2,0,74,2,1232,3,423,3,736,13,2261,9,470,13,6,8,895,5,1401,5,704,3,730,3,151,0,0,6,1442,3,1146,1,22,0,5,3,254,28,5188,6,378
163902,PIBO:1884,9258,Lake Creek,Grant,OR,44.201315,-118.64519,8/13/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,75,620,300,3,27,1121,2.678680146,0.903634337,0.812746581,17,721,Baetidae,221,Baetis,218,3.463333333,12,368,1,0,58,3,105,4,153,3,119,7,544,6,86,14,5,6,466,5,80,6,175,3,130,3,49,0,0,5,243,2,124,0,0,0,2,0,4,25,1094,2,27
163903,PIBO:1886,9259,Bear Creek,Grant,OR,44.130607,-118.29184,8/9/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,50,614,300,10,20,1673,2.206658806,0.835206243,0.736600806,10,304,Chironomidae,882,Chironominae,489,5.693333333,4,123,2,0,88,1,20,3,35,0,3,9,1218,3,281,6,4,5,257,0,0,5,47,3,118,3,59,0,0,4,909,3,882,1,178,0,0,0,8,18,1473,2,200
163904,PIBO:0955,9191,Fopian Creek,Baker,OR,44.263811,-118.39311,8/12/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,25,687,300,1,27,3715,2.536003155,0.893110368,0.769456517,11,1232,Chironomidae,724,Orthocladiinae,546,3.413333333,6,735,1,0,75,4,524,1,32,3,822,9,1649,4,288,8,5,5,438,3,595,3,200,4,627,4,124,1,7,6,1541,3,724,0,0,0,162,2,124,23,3412,4,303
163905,PIBO:1014,9193,Vinegar Creek,Grant,OR,44.604924,-118.53026,7/28/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,37.5,666,300,4,29,2405,2.491996482,0.865930881,0.740058673,16,1029,Elmidae,818,Optioservus,429,3.856666667,9,707,0,0,70,2,249,3,544,3,65,11,879,6,268,13,5,6,422,3,412,7,195,3,818,3,429,0,0,8,515,4,465,0,7,0,29,0,0,27,2362,2,43
163906,PIBO:1015,9194,Dixie Creek,Grant,OR,44.525625,-118.70366,7/15/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,25,512,300,4,31,2773,2.759751513,0.903835006,0.803658065,18,1341,Chironomidae,811,Orthocladiinae,535,3.293333333,13,907,0,0,67,4,514,1,261,2,88,8,1243,8,392,11,6,4,492,6,224,8,624,3,184,3,97,0,0,7,892,4,811,0,0,0,38,1,157,28,2416,3,357
163907,PIBO:1016,9195,Bridge Creek,Grant,OR,44.585448,-118.50954,7/18/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,12.5,671,300,3,19,7258,2.012340931,0.790791527,0.683437811,12,2370,Chironomidae,3816,Chironominae,2659,4.62,7,1612,0,0,71,3,605,2,726,2,346,4,4454,5,597,6,4,2,951,5,942,5,477,2,973,2,541,1,12,3,3838,3,3816,0,0,0,54,0,11,18,7193,1,65
163908,PIBO:1017,9196,Reynolds Creek,Grant,OR,44.419915,-118.5227,7/31/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,50,1049,300,40,30,2889,2.225194598,0.793913043,0.654238595,16,889,Hydrobiidae,1165,Hydrobiidae,1165,1.94,12,493,0,0,67,5,143,5,1238,2,147,6,668,8,305,13,4,5,491,6,235,5,164,3,426,3,114,0,0,6,304,3,170,0,0,0,11,3,1235,25,1619,5,1270
163909,PIBO:1018,9260,Camp Creek,Grant,OR,44.6534,-118.8261,7/16/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,18.75,714,300,17,23,5169,1.973050977,0.750457079,0.629263153,13,1432,Chironomidae,2433,Chironominae,2048,4.68,6,883,0,0,72,2,382,1,699,1,66,9,3143,5,380,6,4,6,679,5,579,2,174,3,1147,3,461,1,7,5,2500,3,2433,0,1,0,0,0,0,22,5088,1,81
163910,PIBO:1889,9261,Big Boulder Creek,Grant,OR,44.681808,-118.71162,7/27/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,25,645,300,10,26,3500,2.346831983,0.864615385,0.720307688,13,1022,Elmidae,1189,Orthocladiinae,820,4.05,8,508,0,0,73,1,109,3,719,3,72,7,1153,8,469,11,3,4,230,4,222,5,570,2,1195,2,573,0,0,10,1170,3,847,0,0,0,0,0,0,25,3386,1,114
163911,PIBO:1019,9197,Canyon Creek,Grant,OR,44.222345,-118.85828,7/14/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,25,690,300,21,38,3758,2.700737128,0.879955407,0.742453102,21,1726,Elmidae,1281,Optioservus,551,2.97,13,938,0,0,62,3,234,4,901,4,301,12,1177,8,381,16,7,9,823,5,338,7,565,5,1297,4,638,0,0,8,511,2,346,0,0,0,14,2,65,34,3539,4,219
163912,PIBO:1020,9198,East Fork Beech Creek,Grant,OR,44.511395,-118.96928,7/15/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,100,357,300,0,26,482,2.581504133,0.889141583,0.792335065,14,262,Chironomidae,146,Chironominae,104,3.75,6,139,0,0,65,3,36,3,77,2,36,8,245,5,59,9,5,3,128,4,78,7,55,4,51,4,49,0,0,5,157,3,146,0,0,0,1,1,4,23,472,3,11
163913,PIBO:1021,9199,Vance Creek,Grant,OR,44.286381,-118.97122,7/18/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,12.5,854,300,4,30,9238,2.438936603,0.857859532,0.71708176,15,6791,Baetidae,2270,Baetis,2270,2.526666667,13,3396,0,0,65,6,3254,2,638,2,238,7,3332,7,943,10,5,3,2551,8,3751,4,488,4,843,4,238,0,11,7,977,4,705,0,0,0,141,2,454,26,8622,4,616
163914,PIBO:1890,9262,Indian Creek,Grant,OR,44.361854,-118.74251,7/17/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,50,662,300,5,31,1796,2.613319406,0.888539576,0.761016058,22,1081,Chironomidae,284,Torrenticola,273,2.466666667,15,614,0,0,51,4,76,5,378,1,20,7,730,8,496,15,4,6,641,7,161,9,280,2,65,2,24,0,0,6,326,3,284,0,0,0,0,0,0,30,1472,1,324
163915,PIBO:1022,9200,Beech Creek,Grant,OR,44.52157,-119.03842,7/3/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,46.88,700,300,20,33,2045,2.629395945,0.877971014,0.752006366,18,832,Elmidae,555,Orthocladiinae,395,3.966666667,10,560,0,0,69,4,166,2,350,4,99,9,759,7,415,15,8,4,478,4,199,10,155,5,558,4,288,0,0,7,588,3,474,0,0,0,21,1,12,30,1980,3,65
163916,PIBO:1023,9201,East Fork Canyon Creek,Grant,OR,44.269802,-118.87362,7/15/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,25,694,300,28,34,3789,2.621637381,0.879598662,0.743439975,15,1720,Chironomidae,764,Orthocladiinae,726,3.613333333,10,826,0,0,66,4,427,1,141,3,173,8,1935,9,355,16,7,7,1057,4,361,4,303,5,714,5,303,1,5,8,1127,2,764,1,34,0,43,1,27,29,3566,4,153
163917,PIBO:1891,9263,Middle Fork Canyon,Grant,OR,44.21279,-118.84287,7/13/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,31.25,591,300,8,35,2566,2.713290862,0.896744705,0.763157591,22,1347,Elmidae,778,Baetis,497,3.743333333,12,609,0,0,64,3,95,4,381,4,382,12,999,8,239,18,7,7,804,6,252,9,291,3,778,3,394,0,0,8,428,3,208,1,9,0,0,0,0,33,2554,2,13
163918,PIBO:1024,9202,John Day Creek,Grant,OR,44.297941,-118.54902,7/30/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,9.38,639,300,11,15,9221,1.764165107,0.702809365,0.651452143,8,2428,Chironomidae,4397,Orthocladiinae,3748,4.443333333,6,1504,0,0,58,2,519,2,307,0,0,3,6343,5,1230,4,1,5,1344,3,737,0,347,1,1743,1,403,0,0,5,4631,2,4397,0,0,0,0,0,0,14,8803,1,418
163919,PIBO:1893,9264,Deardorf Creek,Grant,OR,44.390462,-118.52909,7/31/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,93.75,674,300,0,29,972,2.635021513,0.887313266,0.782533417,21,454,Chironomidae,231,Chironominae,200,3.49,16,300,0,0,53,4,79,4,81,2,37,6,373,7,180,14,5,9,177,5,159,7,118,3,203,2,81,0,0,4,293,2,231,0,0,0,0,0,3,28,950,1,22
163920,PIBO:1894,9265,Beaverdam,Crook,OR,44.223252,-119.67683,7/14/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,100,26,24,0,7,35,1.570432137,0.753623188,0.807042472,0,0,Chironomidae,22,Orthocladiinae,15,4,0,0,0,0,104,0,0,0,0,0,0,3,23,0,8,1,1,0,0,0,0,0,0,2,5,0,0,0,0,2,22,2,22,0,0,0,0,1,1,5,31,2,4
163921,PIBO:1895,9266,Begg Creek,Grant,OR,44.114628,-119.62071,7/14/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,56.25,659,300,11,11,1598,0.48067145,0.171103679,0.200455564,2,34,Chironomidae,1495,Chironominae,1458,5.706666667,1,21,0,0,93,0,2,0,13,0,2,4,1515,3,60,2,2,2,32,0,0,0,2,2,5,1,2,0,0,6,1532,3,1495,0,0,0,1,0,2,10,1570,1,28
163922,PIBO:1040,9203,Roba Creek,Crook,OR,44.263274,-119.9824,7/17/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,75,764,300,3,24,1381,2.396688201,0.877146042,0.754137069,9,392,Chironomidae,607,Orthocladiinae,288,3.713333333,4,336,1,0,81,2,56,1,4,4,189,7,907,6,189,8,5,3,264,2,74,4,54,3,41,1,13,1,18,6,686,3,607,0,0,0,2,2,205,21,1163,3,218
